record_id,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name,scenario,risk_value,risk_type,risk_type_ja,risk_class,hazard_source,risk_basis
13104:34,13104,新宿区,Unknown,Unknown,未判定,未細分,point,阿弥陀三尊来迎図(光照寺),大正関東地震,8.37,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:34,13104,新宿区,Unknown,Unknown,未判定,未細分,point,阿弥陀三尊来迎図(光照寺),都心南部直下地震,12.12,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:35,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法然上人画像,多摩東部直下地震,12.12,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:35,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法然上人画像,大正関東地震,8.37,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:35,13104,新宿区,Unknown,Unknown,未判定,未細分,point,法然上人画像,都心南部直下地震,12.12,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:36,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西光庵の観無量寿経曼荼羅,南海トラフ巨大地震,0.495,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:36,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西光庵の観無量寿経曼荼羅,多摩東部直下地震,11.7925,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:36,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西光庵の観無量寿経曼荼羅,大正関東地震,9.605,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:36,13104,新宿区,Unknown,Unknown,未判定,未細分,point,西光庵の観無量寿経曼荼羅,都心南部直下地震,12.10833333,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:37,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天瑞元堤像 谷文晁筆,南海トラフ巨大地震,0.0528,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:37,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天瑞元堤像 谷文晁筆,多摩東部直下地震,0.4912,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:37,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天瑞元堤像 谷文晁筆,大正関東地震,0.4424,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:37,13104,新宿区,Unknown,Unknown,未判定,未細分,point,天瑞元堤像 谷文晁筆,都心南部直下地震,0.4908,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:38,13104,新宿区,Unknown,Unknown,未判定,未細分,point,謙堂文益像 谷文晁筆,南海トラフ巨大地震,0.0528,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:38,13104,新宿区,Unknown,Unknown,未判定,未細分,point,謙堂文益像 谷文晁筆,多摩東部直下地震,0.4912,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:38,13104,新宿区,Unknown,Unknown,未判定,未細分,point,謙堂文益像 谷文晁筆,大正関東地震,0.4424,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:38,13104,新宿区,Unknown,Unknown,未判定,未細分,point,謙堂文益像 谷文晁筆,都心南部直下地震,0.4908,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:39,13104,新宿区,Unknown,Unknown,未判定,未細分,point,八大龍王図 谷文晁筆,南海トラフ巨大地震,0.0528,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:39,13104,新宿区,Unknown,Unknown,未判定,未細分,point,八大龍王図 谷文晁筆,多摩東部直下地震,0.4912,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:39,13104,新宿区,Unknown,Unknown,未判定,未細分,point,八大龍王図 谷文晁筆,大正関東地震,0.4424,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:39,13104,新宿区,Unknown,Unknown,未判定,未細分,point,八大龍王図 谷文晁筆,都心南部直下地震,0.4908,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:4,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の本殿・幣殿・拝殿,多摩東部直下地震,6.597857143,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:4,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の本殿・幣殿・拝殿,大正関東地震,3.367142857,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:4,13104,新宿区,Unknown,Unknown,未判定,未細分,point,中井御霊神社の本殿・幣殿・拝殿,都心南部直下地震,5.59,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:40,13104,新宿区,Unknown,Unknown,未判定,未細分,point,十大弟子図 谷文晁筆,南海トラフ巨大地震,0.0528,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:40,13104,新宿区,Unknown,Unknown,未判定,未細分,point,十大弟子図 谷文晁筆,多摩東部直下地震,0.4912,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:40,13104,新宿区,Unknown,Unknown,未判定,未細分,point,十大弟子図 谷文晁筆,大正関東地震,0.4424,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:40,13104,新宿区,Unknown,Unknown,未判定,未細分,point,十大弟子図 谷文晁筆,都心南部直下地震,0.4908,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:41,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造大日如来坐像,南海トラフ巨大地震,0.4325,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:41,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造大日如来坐像,多摩東部直下地震,5.516666667,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:41,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造大日如来坐像,大正関東地震,4.554166667,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:41,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造大日如来坐像,都心南部直下地震,5.516666667,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:42,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造地蔵菩薩半跏像,南海トラフ巨大地震,0.4325,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:42,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造地蔵菩薩半跏像,多摩東部直下地震,5.516666667,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:42,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造地蔵菩薩半跏像,大正関東地震,4.554166667,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:42,13104,新宿区,Unknown,Unknown,未判定,未細分,point,永福寺の銅造地蔵菩薩半跏像,都心南部直下地震,5.516666667,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:43,13104,新宿区,Unknown,Unknown,未判定,未細分,point,済松寺の加藤文麗筆絵画作品,多摩東部直下地震,0.2745,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:43,13104,新宿区,Unknown,Unknown,未判定,未細分,point,済松寺の加藤文麗筆絵画作品,大正関東地震,0.218,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:43,13104,新宿区,Unknown,Unknown,未判定,未細分,point,済松寺の加藤文麗筆絵画作品,都心南部直下地震,0.276,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:46,13104,新宿区,Unknown,Unknown,未判定,未細分,point,市谷亀岡八幡宮の軍配団扇,南海トラフ巨大地震,0.07,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:46,13104,新宿区,Unknown,Unknown,未判定,未細分,point,市谷亀岡八幡宮の軍配団扇,多摩東部直下地震,7.39,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:46,13104,新宿区,Unknown,Unknown,未判定,未細分,point,市谷亀岡八幡宮の軍配団扇,大正関東地震,4.555,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:46,13104,新宿区,Unknown,Unknown,未判定,未細分,point,市谷亀岡八幡宮の軍配団扇,都心南部直下地震,7.335,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:47,13104,新宿区,Unknown,Unknown,未判定,未細分,point,林光寺の高僧先達連座画像,南海トラフ巨大地震,0.11125,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:47,13104,新宿区,Unknown,Unknown,未判定,未細分,point,林光寺の高僧先達連座画像,多摩東部直下地震,1.9425,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:47,13104,新宿区,Unknown,Unknown,未判定,未細分,point,林光寺の高僧先達連座画像,大正関東地震,1.69625,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:47,13104,新宿区,Unknown,Unknown,未判定,未細分,point,林光寺の高僧先達連座画像,都心南部直下地震,2.435,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:48,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造十一面観音坐像,多摩東部直下地震,12.12,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:48,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造十一面観音坐像,大正関東地震,8.37,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:48,13104,新宿区,Unknown,Unknown,未判定,未細分,point,木造十一面観音坐像,都心南部直下地震,12.12,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:49,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院の梵鐘,南海トラフ巨大地震,1.064,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:49,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院の梵鐘,多摩東部直下地震,7.962,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:49,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院の梵鐘,大正関東地震,6.742,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:49,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院の梵鐘,都心南部直下地震,7.794,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:5,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院本堂,南海トラフ巨大地震,1.064,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:5,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院本堂,多摩東部直下地震,7.962,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:5,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院本堂,大正関東地震,6.742,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:5,13104,新宿区,Unknown,Unknown,未判定,未細分,point,亮朝院本堂,都心南部直下地震,7.794,liquefaction,液状化,5<PL≤15,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
13104:50,13104,新宿区,Unknown,Unknown,未判定,未細分,point,宝泉寺の梵鐘,南海トラフ巨大地震,0.101538462,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_南海トラフ巨大地震,liquefaction mesh polygon intersection
13104:50,13104,新宿区,Unknown,Unknown,未判定,未細分,point,宝泉寺の梵鐘,多摩東部直下地震,0.966923077,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_多摩東部直下地震,liquefaction mesh polygon intersection
13104:50,13104,新宿区,Unknown,Unknown,未判定,未細分,point,宝泉寺の梵鐘,大正関東地震,0.853846154,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_大正関東地震,liquefaction mesh polygon intersection
13104:50,13104,新宿区,Unknown,Unknown,未判定,未細分,point,宝泉寺の梵鐘,都心南部直下地震,0.945384615,liquefaction,液状化,0<PL≤5,hazard_liquefaction_250m_都心南部直下地震,liquefaction mesh polygon intersection
