record_id,risk_type,municipality_code,municipality_name,designation_level,designation_status,heritage_type_major,heritage_type_detail_norm,entity_class,name
132144100003,river_flooding,13214,国分寺市,National,Designated,その他,その他,point,武蔵多喜窪遺跡第一号住居跡出土品
132144100004,river_flooding,13214,国分寺市,National,Designated,その他,その他,point,殿ヶ谷戸庭園 (随冝園)
132144100006,river_flooding,13214,国分寺市,National,Registered,有形文化財,建造物,building_direct,沖本家住宅洋館
132144100007,river_flooding,13214,国分寺市,National,Registered,有形文化財,建造物,building_direct,沖本家住宅和館
132144100009,river_flooding,13214,国分寺市,Tokyo Metropolitan,Designated,その他,その他,point,武蔵国分寺跡出土の緑釉花文皿
132144100010,river_flooding,13214,国分寺市,Tokyo Metropolitan,Designated,その他,その他,point,唐草四獣文銅蓋
132144100011,river_flooding,13214,国分寺市,Tokyo Metropolitan,Designated,その他,その他,point,真姿の池湧水群
132144100012,river_flooding,13214,国分寺市,Municipal,Designated,有形文化財,建造物,building_direct,川崎・伊奈両代官謝恩塔
132144100013,river_flooding,13214,国分寺市,Municipal,Designated,有形文化財,建造物,building_direct,国分寺仁王門
132144100014,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,国分寺所蔵資料(旧国分寺市文化財保存館資料)
132144100015,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,土師竪穴住居跡
132144100016,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,万葉植物園
132144100017,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,国分寺のコウヤマキ
132144100018,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,祥応寺のコノテガシワ
132144100019,river_flooding,13214,国分寺市,Municipal,Designated,有形文化財,建造物,building_direct,国分寺薬師堂
132144100020,river_flooding,13214,国分寺市,Municipal,Designated,有形文化財,建造物,building_direct,国分寺楼門
132144100021,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,本多良雄家古文書
132144100022,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,戸倉義助家古文書
132144100023,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,元文元年野中新田検地帳
132144100024,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,武蔵野新田養料金一件始末書
132144100025,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,南北武蔵野新田養料金始末書
132144100026,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,村巨細日記
132144100027,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,武蔵野 新田成立期の御用留
132144100028,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,徳川将軍家寺領安堵朱印状
132144100030,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,立川ローム層第X層出土石斧群
132144100032,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,疫病神の詫び証文
132144100033,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,硬玉製大珠
132144100034,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,木造書見台 墨書銘 「弘治二年 」
132144100035,river_flooding,13214,国分寺市,Municipal,Designated,有形文化財,建造物,building_direct,旧本多家住宅長屋門
132144100036,river_flooding,13214,国分寺市,Municipal,Designated,有形文化財,建造物,building_direct,旧 本多家住宅倉
132144100037,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,武蔵国分寺跡出土の小型海獣葡萄鏡
132144100038,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,武蔵国分寺跡出土の金銅製円形飾金具
132144100039,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,本多八幡神社の力石
132144100040,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,西町五丁目の旧屋敷林
132144100041,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,恋ヶ窪村分水
132144100042,river_flooding,13214,国分寺市,Municipal,Designated,その他,その他,point,本多八幡神社神輿
132152100008,river_flooding,13215,国立市,National,Registered,有形文化財,未細分,building_direct,滝乃川学園本館
132152100035,river_flooding,13215,国立市,Municipal,Registered,有形文化財,未細分,building_direct,青柳稲荷神社本殿
132152100036,river_flooding,13215,国立市,Municipal,Registered,有形文化財,未細分,building_direct,滝乃川学園礼拝堂
132152100072,river_flooding,13215,国立市,Municipal,Registered,有形文化財,未細分,point,久保の地蔵菩薩像
132152100076,river_flooding,13215,国立市,Municipal,Registered,有形文化財,未細分,point,五智如来(像塔・文字塔)
132152100079,river_flooding,13215,国立市,Municipal,Registered,有形文化財,未細分,point,常夜燈(青柳)
132152100091,river_flooding,13215,国立市,Municipal,Registered,有形文化財,未細分,point,アップライトピアノ
132152100096,river_flooding,13215,国立市,Municipal,Registered,有形文化財,未細分,point,石橋供養塔(矢川橋)
133,river_flooding,13205,青梅市,Tokyo Metropolitan,Designated,記念物,史跡,point,青梅新町の大井戸
136,river_flooding,13212,日野市,Tokyo Metropolitan,Designated,記念物,史跡,point,日野宿脇本陣跡
137,river_flooding,13222,東久留米市,Tokyo Metropolitan,Designated,記念物,史跡,point,新山遺跡
139,river_flooding,13222,東久留米市,Tokyo Metropolitan,Designated,記念物,史跡,point,久喜藩主・長瀞藩主 米津家墓所
14,river_flooding,13116,豊島区,Municipal,Designated,民俗文化財,無形民俗文化財,point,雑司が谷鬼子母神御会式万燈練供養
140,river_flooding,13224,多摩市,Tokyo Metropolitan,Designated,記念物,史跡,point,稲荷塚古墳
141,river_flooding,13224,多摩市,Tokyo Metropolitan,Designated,記念物,史跡,point,霞ノ関南木戸柵跡
142,river_flooding,13224,多摩市,Tokyo Metropolitan,Designated,記念物,史跡,point,多摩ニュータウンNo.57遺跡
143,river_flooding,13228,あきる野市,Tokyo Metropolitan,Designated,記念物,史跡,point,瀬戸岡古墳群
144,river_flooding,13228,あきる野市,Tokyo Metropolitan,Designated,記念物,史跡,point,戸倉城跡
145,river_flooding,13228,あきる野市,Tokyo Metropolitan,Designated,記念物,史跡,point,広徳寺境域
146,river_flooding,13228,あきる野市,Municipal,Designated,記念物,天然記念物,point,山抱きの大カシ(ウラジロガシ)
15,river_flooding,13116,豊島区,Municipal,Designated,記念物,史跡,point,池袋富士塚
154,river_flooding,13101,千代田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,将門塚
155,high_tide,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,藤田東湖護母致命の処
155,river_flooding,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,藤田東湖護母致命の処
156,river_flooding,13105,文京区,Tokyo Metropolitan,Designated,記念物,旧跡,point,森?外遺跡
157,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,戸田茂睡墓
158,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,六地蔵石燈籠
159,high_tide,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,玉川庄右衛門及び同清右衛門墓
159,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,玉川庄右衛門及び同清右衛門墓
16,river_flooding,13116,豊島区,Municipal,Registered,有形文化財,未細分,building_direct,重林寺観音堂内厨子覆屋
160,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,大久保主水墓
161,high_tide,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,谷文晁墓
161,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,谷文晁墓
162,high_tide,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,幡随院長兵衛墓
162,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,幡随院長兵衛墓
163,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,慈海僧正墓
164,high_tide,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,葛飾北斎墓
164,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,葛飾北斎墓
165,high_tide,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山田宗?墓
165,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山田宗?墓
166,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,了翁禅師塔碑
167,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,天海僧正毛髪塔
168,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,樋口定伊墓
169,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山岡鉄舟墓
17,river_flooding,13116,豊島区,Municipal,Registered,有形文化財,未細分,building_direct,安田家住宅
170,river_flooding,13106,台東区,Tokyo Metropolitan,Designated,記念物,旧跡,point,三遊亭円朝墓
171,high_tide,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,赤穂浪士元禄義挙の跡
171,river_flooding,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,赤穂浪士元禄義挙の跡
172,high_tide,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,加藤千蔭墓
172,river_flooding,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,加藤千蔭墓
173,high_tide,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,磐瀬京伝墓
173,river_flooding,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,磐瀬京伝墓
174,high_tide,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,磐瀬京山墓
174,river_flooding,13107,墨田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,磐瀬京山墓
175,river_flooding,13111,大田区,Tokyo Metropolitan,Designated,記念物,旧跡,point,日蓮上人入滅の旧跡
176,high_tide,13118,荒川区,Unknown,Unknown,未判定,未細分,point,彰義隊戦死者墓
176,river_flooding,13118,荒川区,Unknown,Unknown,未判定,未細分,point,彰義隊戦死者墓
177,high_tide,13119,板橋区,Unknown,Unknown,未判定,未細分,point,徳丸ケ原
177,river_flooding,13119,板橋区,Unknown,Unknown,未判定,未細分,point,徳丸ケ原
178,river_flooding,13119,板橋区,Unknown,Unknown,未判定,未細分,point,松月院大堂
179,river_flooding,13120,練馬区,Unknown,Unknown,未判定,未細分,point,池永道雲墓
180,river_flooding,13121,足立区,Unknown,Unknown,未判定,未細分,point,初代安藤広重墓及び記念碑
181,high_tide,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,安積艮斎墓
181,river_flooding,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,安積艮斎墓
182,high_tide,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,葛西清重墓
182,river_flooding,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,葛西清重墓
183,high_tide,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山田検校墓
183,river_flooding,13122,葛飾区,Tokyo Metropolitan,Designated,記念物,旧跡,point,山田検校墓
184,river_flooding,13201,八王子市,Tokyo Metropolitan,Designated,記念物,旧跡,point,原胤敦墓
188,river_flooding,13212,日野市,Tokyo Metropolitan,Designated,記念物,旧跡,point,平山季重墓
189,river_flooding,13213,東村山市,Tokyo Metropolitan,Designated,記念物,旧跡,point,久米川古戦場
19,river_flooding,13205,青梅市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,馬場家御師住宅
190,river_flooding,13215,国立市,Tokyo Metropolitan,Designated,記念物,旧跡,point,伊藤単朴墓
192,river_flooding,13219,狛江市,Tokyo Metropolitan,Designated,記念物,旧跡,point,玉川碑跡
195,river_flooding,13114,中野区,Tokyo Metropolitan,Designated,記念物,名勝,point,哲学堂公園
196,river_flooding,13105,文京区,Tokyo Metropolitan,Designated,記念物,名勝,point,旧安田楠雄邸庭園
197,high_tide,13107,墨田区,Tokyo Metropolitan,Designated,記念物,名勝,point,旧安田庭園
197,river_flooding,13107,墨田区,Tokyo Metropolitan,Designated,記念物,名勝,point,旧安田庭園
198,high_tide,13108,江東区,Tokyo Metropolitan,Designated,記念物,名勝,point,清澄庭園
198,river_flooding,13108,江東区,Tokyo Metropolitan,Designated,記念物,名勝,point,清澄庭園
199,river_flooding,13112,世田谷区,Tokyo Metropolitan,Designated,記念物,名勝,point,等々力渓谷
2,river_flooding,13105,文京区,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,求道会館
20,river_flooding,13205,青梅市,Tokyo Metropolitan,Designated,有形文化財,建造物,building_direct,虎柏神社本殿
200,river_flooding,13205,青梅市,Tokyo Metropolitan,Designated,記念物,名勝,point,奥御岳景園地
2000000001,river_flooding,13114,中野区,National,Registered,有形文化財,未細分,building_direct,旧野方配水塔
2000000002,river_flooding,13114,中野区,National,Registered,有形文化財,未細分,building_direct,中村家住宅洋館
2000000003,river_flooding,13114,中野区,National,Registered,有形文化財,未細分,building_direct,細井家住宅主屋
